typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271020","Petroleum oils and oils from bituminous minerals, containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","180","false","8","kg","180","false","180","false",,"false",,"1211.249","1211.249","0","false","true",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271020","Petroleum oils and oils from bituminous minerals, containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false",,"6","6","0","true","false",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271099","Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42","false","-1","N/A",,"false","42","false",,"false",,"386","386","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271099","Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","739","true","-1","N/A",,"false","739","true",,"false",,"896","896","6","true","false",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33","false","-1","N/A",,"false","33","false",,"false",,"1584","1584","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96","false","-1","N/A",,"false","96","false",,"false",,"1200","1200","0","true","false",
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1448.5","false","8","kg","1448.5","false","1448.5","false",,"false",,"6499.851","6499.851","0","false","true",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4854","false","-1","N/A",,"false","4854","false",,"false",,"16254","16254","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43","true","-1","N/A",,"false","43","true",,"false",,"1227","1227","6","true","false",
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3888","false","8","kg","3888","false","3888","false",,"false",,"13568.849","13568.849","0","false","true",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","true","-1","N/A",,"false","26","true",,"false",,"534","534","6","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37123","true","-1","N/A",,"false","37123","true",,"false",,"125422","125422","6","true","false",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271320","Petroleum bitumen; obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","238798","false","-1","N/A",,"false","238798","false",,"false",,"20805","20805","0","true","false",
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271390","Residues; of petroleum oils or of oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1008","false","8","kg","1008","false","1008","false",,"false",,"33.434","33.434","0","false","true",
"C","A","20160101","2016","52","2016","218","ECU","Ecuador","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271490","Bitumen and asphalt, natural; asphaltites and asphaltic rock","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15586","false","-1","N/A",,"false","15586","false",,"false",,"21306","21306","0","true","false",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271490","Bitumen and asphalt, natural; asphaltites and asphaltic rock","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","725","false","-1","N/A",,"false","725","false",,"false",,"713","713","0","true","false",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","290244","Cyclic hydrocarbons; mixed xylene isomers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","619","false","-1","N/A",,"false","619","false",,"false",,"2519","2519","0","true","false",
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","37174.4","false","8","kg","37174.4","false","37174.4","false",,"false",,"58281.454","58281.454","0","false","true",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","169709","false","-1","N/A",,"false","169709","false",,"false",,"1207010","1207010","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","323882","false","-1","N/A",,"false","323882","false",,"false",,"989172","989172","0","true","false",
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","100.716","true","-1","N/A","0","false","100.716","true",,"false",,"8960.655","8960.655","0","false","true",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13160","true","-1","N/A",,"false","13160","true",,"false",,"119237","119237","6","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6111","false","-1","N/A",,"false","6111","false",,"false",,"96956","96956","0","true","false",
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7174.3","false","8","kg","7174.3","false","7174.3","false",,"false",,"1122065.179","1122065.179","0","false","true",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16917","true","-1","N/A",,"false","16917","true",,"false",,"603486","603486","6","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74096","true","-1","N/A",,"false","74096","true",,"false",,"2876612","2876612","6","true","false",
"C","A","20160101","2016","52","2016","218","ECU","Ecuador","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","-1","N/A",,"false","13","false",,"false",,"3654","3654","0","true","false",
"C","A","20160101","2016","52","2016","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","691670.8","false","8","kg","691670.8","false","691670.8","false",,"false",,"9898567.946","9898567.946","0","false","true",
"C","A","20160101","2016","52","2016","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","888888","true","-1","N/A",,"false","888888","true",,"false",,"24041009","24041009","6","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1719248","true","-1","N/A",,"false","1719248","true",,"false",,"33091379","33091379","6","true","false",
